ZONE T="first 0", I=  57, F=POINT
 -0.12324  -0.47845
 -0.09279  -0.47739
 -0.06276  -0.47661
 -0.03313  -0.47607
 -0.00392  -0.47573
  0.02491  -0.47558
  0.05337  -0.47557
  0.08149  -0.47569
  0.10930  -0.47589
  0.13683  -0.47617
  0.16411  -0.47649
  0.19119  -0.47684
  0.21808  -0.47721
  0.24483  -0.47757
  0.27144  -0.47791
  0.29796  -0.47823
  0.32439  -0.47851
  0.35075  -0.47876
  0.37707  -0.47895
  0.40335  -0.47910
  0.42960  -0.47918
  0.45583  -0.47921
  0.48206  -0.47918
  0.50828  -0.47909
  0.53450  -0.47893
  0.56073  -0.47871
  0.58697  -0.47843
  0.61322  -0.47808
  0.63948  -0.47766
  0.66576  -0.47719
  0.69206  -0.47665
  0.71838  -0.47605
  0.74471  -0.47538
  0.77107  -0.47466
  0.79744  -0.47388
  0.82383  -0.47303
  0.85024  -0.47213
  0.87667  -0.47118
  0.90312  -0.47017
ZONE T="=    14", I=  88, F=POINT
 -1.52847  -0.88348
 -1.52844  -0.88348
 -1.50261  -0.87478
 -1.47677  -0.86602
 -1.45093  -0.85721
 -1.42509  -0.84834
 -1.39924  -0.83941
 -1.37338  -0.83043
 -1.34750  -0.82139
 -1.32161  -0.81229
 -1.29569  -0.80313
 -1.26975  -0.79392
 -1.24377  -0.78465
 -1.21776  -0.77533
 -1.19169  -0.76596
 -1.16557  -0.75654
 -1.13939  -0.74709
 -1.11313  -0.73759
 -1.08678  -0.72806
 -1.06033  -0.71851
 -1.03376  -0.70894
 -1.00706  -0.69937
 -0.98022  -0.68981
 -0.95320  -0.68026
 -0.92600  -0.67076
 -0.89859  -0.66131
 -0.87095  -0.65193
 -0.84306  -0.64266
 -0.81490  -0.63351
 -0.78644  -0.62451
 -0.75767  -0.61569
 -0.72858  -0.60708
 -0.69916  -0.59871
 -0.66939  -0.59061
 -0.63928  -0.58281
 -0.60884  -0.57533
 -0.57808  -0.56820
 -0.54703  -0.56144
 -0.51570  -0.55507
 -0.48415  -0.54909
 -0.45241  -0.54352
 -0.42053  -0.53837
 -0.38856  -0.53363
 -0.35657  -0.52931
 -0.32460  -0.52539
 -0.29271  -0.52188
 -0.26095  -0.51876
 -0.22939  -0.51601
 -0.19806  -0.51362
 -0.16701  -0.51156
 -0.13626  -0.50983
 -0.10585  -0.50840
 -0.07579  -0.50723
 -0.04609  -0.50631
 -0.01675  -0.50560
  0.01224  -0.50508
  0.04090  -0.50472
  0.06923  -0.50450
  0.09727  -0.50439
  0.12505  -0.50436
  0.15258  -0.50440
  0.17989  -0.50448
  0.20702  -0.50460
  0.23399  -0.50473
  0.26083  -0.50486
  0.28754  -0.50498
  0.31416  -0.50508
  0.34070  -0.50515
  0.36718  -0.50519
  0.39361  -0.50519
  0.41999  -0.50514
  0.44635  -0.50505
  0.47269  -0.50490
  0.49902  -0.50470
  0.52534  -0.50445
  0.55166  -0.50414
  0.57797  -0.50377
  0.60430  -0.50334
  0.63063  -0.50285
  0.65697  -0.50231
  0.68332  -0.50171
  0.70969  -0.50105
  0.73607  -0.50033
  0.76246  -0.49956
  0.78887  -0.49873
  0.81530  -0.49784
  0.84174  -0.49691
  0.86820  -0.49591
ZONE T=">    15", I=  87, F=POINT
 -1.50923  -0.90323
 -1.50920  -0.90323
 -1.48330  -0.89458
 -1.45740  -0.88588
 -1.43149  -0.87712
 -1.40557  -0.86831
 -1.37963  -0.85946
 -1.35369  -0.85054
 -1.32772  -0.84158
 -1.30173  -0.83257
 -1.27570  -0.82350
 -1.24965  -0.81439
 -1.22355  -0.80524
 -1.19741  -0.79604
 -1.17121  -0.78680
 -1.14494  -0.77752
 -1.11860  -0.76821
 -1.09218  -0.75888
 -1.06566  -0.74953
 -1.03903  -0.74017
 -1.01228  -0.73081
 -0.98539  -0.72147
 -0.95835  -0.71214
 -0.93113  -0.70286
 -0.90373  -0.69363
 -0.87611  -0.68447
 -0.84827  -0.67541
 -0.82019  -0.66646
 -0.79185  -0.65765
 -0.76323  -0.64901
 -0.73432  -0.64056
 -0.70512  -0.63232
 -0.67561  -0.62433
 -0.64580  -0.61660
 -0.61569  -0.60917
 -0.58530  -0.60206
 -0.55464  -0.59527
 -0.52374  -0.58884
 -0.49262  -0.58278
 -0.46132  -0.57709
 -0.42988  -0.57179
 -0.39835  -0.56686
 -0.36677  -0.56233
 -0.33519  -0.55818
 -0.30366  -0.55440
 -0.27223  -0.55100
 -0.24094  -0.54795
 -0.20984  -0.54524
 -0.17896  -0.54287
 -0.14834  -0.54080
 -0.11800  -0.53902
 -0.08795  -0.53750
 -0.05822  -0.53623
 -0.02881  -0.53518
  0.00029  -0.53433
  0.02909  -0.53364
  0.05759  -0.53310
  0.08582  -0.53268
  0.11379  -0.53237
  0.14152  -0.53213
  0.16904  -0.53196
  0.19638  -0.53183
  0.22355  -0.53173
  0.25057  -0.53164
  0.27747  -0.53156
  0.30427  -0.53148
  0.33097  -0.53138
  0.35760  -0.53126
  0.38417  -0.53111
  0.41069  -0.53093
  0.43718  -0.53070
  0.46363  -0.53044
  0.49006  -0.53013
  0.51647  -0.52977
  0.54287  -0.52937
  0.56927  -0.52891
  0.59567  -0.52840
  0.62207  -0.52784
  0.64847  -0.52723
  0.67488  -0.52656
  0.70129  -0.52584
  0.72772  -0.52507
  0.75416  -0.52424
  0.78061  -0.52336
  0.80707  -0.52243
  0.83355  -0.52145
  0.86004  -0.52041
ZONE T="?    16", I=  86, F=POINT
 -1.48957  -0.92263
 -1.48954  -0.92262
 -1.46358  -0.91402
 -1.43761  -0.90537
 -1.41162  -0.89668
 -1.38562  -0.88794
 -1.35961  -0.87915
 -1.33357  -0.87032
 -1.30751  -0.86144
 -1.28142  -0.85251
 -1.25529  -0.84355
 -1.22913  -0.83454
 -1.20291  -0.82550
 -1.17664  -0.81642
 -1.15031  -0.80731
 -1.12390  -0.79818
 -1.09742  -0.78903
 -1.07084  -0.77986
 -1.04416  -0.77069
 -1.01736  -0.76153
 -0.99044  -0.75238
 -0.96337  -0.74325
 -0.93614  -0.73417
 -0.90875  -0.72514
 -0.88116  -0.71618
 -0.85337  -0.70730
 -0.82535  -0.69854
 -0.79711  -0.68991
 -0.76862  -0.68143
 -0.73987  -0.67312
 -0.71085  -0.66501
 -0.68157  -0.65712
 -0.65201  -0.64948
 -0.62219  -0.64210
 -0.59212  -0.63501
 -0.56180  -0.62822
 -0.53125  -0.62176
 -0.50051  -0.61563
 -0.46959  -0.60985
 -0.43854  -0.60442
 -0.40739  -0.59935
 -0.37618  -0.59463
 -0.34496  -0.59028
 -0.31376  -0.58628
 -0.28262  -0.58263
 -0.25160  -0.57932
 -0.22072  -0.57634
 -0.19002  -0.57367
 -0.15953  -0.57130
 -0.12928  -0.56921
 -0.09929  -0.56739
 -0.06956  -0.56580
 -0.04011  -0.56444
 -0.01094  -0.56327
  0.01795  -0.56228
  0.04657  -0.56144
  0.07494  -0.56074
  0.10307  -0.56015
  0.13097  -0.55965
  0.15867  -0.55922
  0.18618  -0.55886
  0.21352  -0.55853
  0.24072  -0.55824
  0.26778  -0.55796
  0.29474  -0.55769
  0.32159  -0.55742
  0.34837  -0.55714
  0.37507  -0.55684
  0.40172  -0.55652
  0.42832  -0.55617
  0.45488  -0.55578
  0.48141  -0.55536
  0.50791  -0.55490
  0.53440  -0.55439
  0.56088  -0.55384
  0.58735  -0.55325
  0.61382  -0.55261
  0.64028  -0.55192
  0.66674  -0.55119
  0.69321  -0.55040
  0.71969  -0.54957
  0.74617  -0.54868
  0.77266  -0.54775
  0.79916  -0.54677
  0.82567  -0.54574
  0.85219  -0.54467
ZONE T="@    17", I=  85, F=POINT
 -1.46949  -0.94165
 -1.46947  -0.94164
 -1.44344  -0.93310
 -1.41740  -0.92451
 -1.39134  -0.91588
 -1.36527  -0.90721
 -1.33917  -0.89850
 -1.31304  -0.88974
 -1.28689  -0.88095
 -1.26070  -0.87211
 -1.23447  -0.86325
 -1.20819  -0.85435
 -1.18186  -0.84542
 -1.15547  -0.83647
 -1.12901  -0.82750
 -1.10247  -0.81851
 -1.07584  -0.80951
 -1.04912  -0.80052
 -1.02228  -0.79153
 -0.99533  -0.78256
 -0.96824  -0.77361
 -0.94101  -0.76471
 -0.91362  -0.75586
 -0.88606  -0.74708
 -0.85831  -0.73838
 -0.83036  -0.72979
 -0.80220  -0.72132
 -0.77382  -0.71298
 -0.74520  -0.70481
 -0.71635  -0.69682
 -0.68726  -0.68904
 -0.65793  -0.68147
 -0.62835  -0.67415
 -0.59854  -0.66709
 -0.56852  -0.66032
 -0.53828  -0.65383
 -0.50786  -0.64766
 -0.47728  -0.64180
 -0.44657  -0.63627
 -0.41576  -0.63108
 -0.38488  -0.62622
 -0.35397  -0.62169
 -0.32307  -0.61750
 -0.29222  -0.61364
 -0.26144  -0.61010
 -0.23077  -0.60688
 -0.20026  -0.60395
 -0.16991  -0.60131
 -0.13977  -0.59895
 -0.10984  -0.59684
 -0.08015  -0.59497
 -0.05069  -0.59332
 -0.02149  -0.59186
  0.00747  -0.59059
  0.03618  -0.58948
  0.06465  -0.58850
  0.09290  -0.58765
  0.12094  -0.58690
  0.14878  -0.58624
  0.17644  -0.58564
  0.20393  -0.58510
  0.23128  -0.58461
  0.25849  -0.58414
  0.28559  -0.58369
  0.31258  -0.58324
  0.33949  -0.58280
  0.36632  -0.58235
  0.39308  -0.58189
  0.41979  -0.58140
  0.44646  -0.58090
  0.47308  -0.58036
  0.49968  -0.57979
  0.52625  -0.57919
  0.55281  -0.57854
  0.57935  -0.57786
  0.60588  -0.57714
  0.63241  -0.57638
  0.65893  -0.57557
  0.68545  -0.57471
  0.71197  -0.57382
  0.73850  -0.57288
  0.76503  -0.57189
  0.79157  -0.57086
  0.81812  -0.56978
  0.84467  -0.56866
ZONE T="A    18", I=  84, F=POINT
 -1.44901  -0.96030
 -1.44899  -0.96029
 -1.42289  -0.95181
 -1.39678  -0.94328
 -1.37065  -0.93472
 -1.34450  -0.92612
 -1.31832  -0.91748
 -1.29211  -0.90880
 -1.26586  -0.90010
 -1.23958  -0.89136
 -1.21324  -0.88260
 -1.18686  -0.87381
 -1.16041  -0.86500
 -1.13390  -0.85617
 -1.10732  -0.84734
 -1.08065  -0.83850
 -1.05388  -0.82966
 -1.02702  -0.82084
 -1.00004  -0.81203
 -0.97294  -0.80325
 -0.94571  -0.79452
 -0.91832  -0.78583
 -0.89078  -0.77721
 -0.86307  -0.76868
 -0.83518  -0.76024
 -0.80710  -0.75191
 -0.77881  -0.74372
 -0.75032  -0.73567
 -0.72161  -0.72779
 -0.69269  -0.72010
 -0.66354  -0.71262
 -0.63418  -0.70536
 -0.60460  -0.69834
 -0.57483  -0.69158
 -0.54486  -0.68508
 -0.51473  -0.67888
 -0.48444  -0.67297
 -0.45403  -0.66736
 -0.42352  -0.66207
 -0.39293  -0.65708
 -0.36231  -0.65241
 -0.33168  -0.64806
 -0.30108  -0.64401
 -0.27053  -0.64028
 -0.24007  -0.63683
 -0.20973  -0.63368
 -0.17953  -0.63081
 -0.14950  -0.62819
 -0.11966  -0.62583
 -0.09001  -0.62370
 -0.06058  -0.62179
 -0.03137  -0.62007
 -0.00238  -0.61854
  0.02639  -0.61717
  0.05495  -0.61595
  0.08329  -0.61485
  0.11144  -0.61386
  0.13939  -0.61297
  0.16718  -0.61216
  0.19480  -0.61141
  0.22227  -0.61071
  0.24961  -0.61006
  0.27684  -0.60943
  0.30396  -0.60882
  0.33098  -0.60821
  0.35793  -0.60762
  0.38480  -0.60701
  0.41161  -0.60640
  0.43838  -0.60576
  0.46510  -0.60511
  0.49178  -0.60443
  0.51843  -0.60373
  0.54507  -0.60299
  0.57168  -0.60222
  0.59827  -0.60141
  0.62486  -0.60057
  0.65144  -0.59969
  0.67801  -0.59877
  0.70458  -0.59780
  0.73115  -0.59680
  0.75773  -0.59576
  0.78430  -0.59467
  0.81088  -0.59354
  0.83747  -0.59237
ZONE T="B    19", I=  83, F=POINT
 -1.42813  -0.97857
 -1.42811  -0.97856
 -1.40195  -0.97014
 -1.37577  -0.96167
 -1.34956  -0.95318
 -1.32334  -0.94465
 -1.29707  -0.93609
 -1.27078  -0.92750
 -1.24444  -0.91888
 -1.21806  -0.91025
 -1.19162  -0.90159
 -1.16513  -0.89291
 -1.13858  -0.88422
 -1.11195  -0.87553
 -1.08525  -0.86683
 -1.05845  -0.85814
 -1.03156  -0.84947
 -1.00457  -0.84081
 -0.97745  -0.83218
 -0.95022  -0.82360
 -0.92284  -0.81507
 -0.89532  -0.80660
 -0.86765  -0.79821
 -0.83981  -0.78991
 -0.81179  -0.78172
 -0.78359  -0.77365
 -0.75521  -0.76572
 -0.72662  -0.75795
 -0.69784  -0.75035
 -0.66886  -0.74294
 -0.63968  -0.73574
 -0.61031  -0.72877
 -0.58075  -0.72203
 -0.55103  -0.71554
 -0.52114  -0.70931
 -0.49111  -0.70336
 -0.46096  -0.69769
 -0.43071  -0.69231
 -0.40039  -0.68723
 -0.37003  -0.68244
 -0.33964  -0.67794
 -0.30927  -0.67374
 -0.27894  -0.66983
 -0.24867  -0.66620
 -0.21850  -0.66284
 -0.18845  -0.65975
 -0.15853  -0.65692
 -0.12878  -0.65433
 -0.09920  -0.65196
 -0.06980  -0.64981
 -0.04060  -0.64786
 -0.01160  -0.64609
  0.01721  -0.64448
  0.04582  -0.64303
  0.07423  -0.64170
  0.10246  -0.64049
  0.13051  -0.63938
  0.15839  -0.63836
  0.18612  -0.63742
  0.21371  -0.63653
  0.24116  -0.63569
  0.26850  -0.63489
  0.29573  -0.63411
  0.32286  -0.63335
  0.34991  -0.63261
  0.37688  -0.63186
  0.40379  -0.63112
  0.43065  -0.63036
  0.45746  -0.62959
  0.48422  -0.62881
  0.51095  -0.62800
  0.53765  -0.62716
  0.56433  -0.62630
  0.59099  -0.62541
  0.61764  -0.62449
  0.64427  -0.62353
  0.67090  -0.62254
  0.69752  -0.62151
  0.72413  -0.62044
  0.75075  -0.61934
  0.77736  -0.61820
  0.80398  -0.61702
  0.83060  -0.61580
ZONE T="C    20", I=  81, F=POINT
 -1.40686  -0.99645
 -1.40683  -0.99644
 -1.38061  -0.98808
 -1.35436  -0.97968
 -1.32809  -0.97126
 -1.30178  -0.96280
 -1.27544  -0.95432
 -1.24906  -0.94582
 -1.22263  -0.93730
 -1.19616  -0.92876
 -1.16962  -0.92021
 -1.14303  -0.91165
 -1.11637  -0.90308
 -1.08963  -0.89452
 -1.06281  -0.88597
 -1.03589  -0.87743
 -1.00888  -0.86891
 -0.98176  -0.86042
 -0.95453  -0.85198
 -0.92716  -0.84359
 -0.89966  -0.83526
 -0.87202  -0.82700
 -0.84423  -0.81883
 -0.81627  -0.81077
 -0.78815  -0.80282
 -0.75985  -0.79500
 -0.73138  -0.78732
 -0.70272  -0.77981
 -0.67388  -0.77248
 -0.64487  -0.76534
 -0.61567  -0.75840
 -0.58631  -0.75169
 -0.55679  -0.74521
 -0.52712  -0.73897
 -0.49732  -0.73300
 -0.46740  -0.72728
 -0.43739  -0.72183
 -0.40730  -0.71666
 -0.37717  -0.71177
 -0.34701  -0.70715
 -0.31685  -0.70281
 -0.28671  -0.69875
 -0.25663  -0.69495
 -0.22662  -0.69142
 -0.19671  -0.68814
 -0.16691  -0.68511
 -0.13725  -0.68231
 -0.10774  -0.67974
 -0.07839  -0.67737
 -0.04922  -0.67520
 -0.02022  -0.67321
  0.00861  -0.67139
  0.03725  -0.66971
  0.06571  -0.66818
  0.09400  -0.66676
  0.12212  -0.66545
  0.15009  -0.66423
  0.17791  -0.66309
  0.20559  -0.66202
  0.23314  -0.66101
  0.26057  -0.66004
  0.28790  -0.65910
  0.31513  -0.65819
  0.34227  -0.65730
  0.36934  -0.65642
  0.39634  -0.65555
  0.42328  -0.65467
  0.45016  -0.65379
  0.47701  -0.65289
  0.50381  -0.65198
  0.53058  -0.65105
  0.55733  -0.65010
  0.58405  -0.64912
  0.61075  -0.64811
  0.63744  -0.64708
  0.66411  -0.64601
  0.69078  -0.64492
  0.71744  -0.64379
  0.74409  -0.64263
  0.77074  -0.64143
  0.79740  -0.64019
ZONE T="last_ 0", I=  48, F=POINT
  0.08090  -0.05878
  0.08090  -0.05878
  0.08135  -0.05909
  0.08263  -0.05992
  0.08468  -0.06116
  0.08744  -0.06271
  0.09084  -0.06450
  0.09482  -0.06646
  0.10179  -0.06962
  0.10980  -0.07294
  0.11872  -0.07633
  0.12843  -0.07971
  0.14430  -0.08471
  0.16146  -0.08953
  0.17971  -0.09412
  0.19916  -0.09851
  0.21942  -0.10263
  0.24036  -0.10646
  0.26190  -0.11002
  0.28394  -0.11331
  0.30644  -0.11635
  0.32932  -0.11914
  0.35255  -0.12170
  0.37610  -0.12403
  0.39991  -0.12616
  0.42397  -0.12808
  0.44825  -0.12981
  0.47273  -0.13136
  0.49738  -0.13274
  0.52220  -0.13396
  0.54717  -0.13502
  0.57227  -0.13593
  0.59750  -0.13670
  0.62284  -0.13733
  0.64828  -0.13784
  0.67382  -0.13822
  0.69944  -0.13849
  0.72515  -0.13864
  0.75093  -0.13869
  0.77678  -0.13863
  0.80270  -0.13848
  0.82867  -0.13823
  0.85470  -0.13789
  0.88079  -0.13746
  0.90692  -0.13695
  0.93310  -0.13635
  0.95932  -0.13568
  0.98558  -0.13493
ZONE T="plast34", I=   3, F=POINT
 -1.00000   0.00000
  0.00000   0.00000
  0.08090  -0.05878
