ZONE T="first 0", I=  42, F=POINT
  4.73610   0.21664
  4.83247   0.24336
  4.92878   0.27027
  5.02504   0.29737
ZONE T="4     5", I=  96, F=POINT
 -3.62071  -3.55821
 -3.53495  -3.50677
 -3.44928  -3.45519
 -3.36371  -3.40345
 -3.27822  -3.35156
 -3.19284  -3.29951
 -3.10755  -3.24731
 -3.02235  -3.19494
 -2.93726  -3.14242
 -2.85226  -3.08974
 -2.76736  -3.03690
 -2.68255  -2.98391
 -2.59785  -2.93076
 -2.51323  -2.87746
 -2.42871  -2.82402
 -2.34428  -2.77044
 -2.25992  -2.71674
 -2.17564  -2.66292
 -2.09142  -2.60900
 -2.00725  -2.55500
 -1.92312  -2.50094
 -1.83901  -2.44687
 -1.75488  -2.39280
 -1.67072  -2.33880
 -1.58648  -2.28491
 -1.50211  -2.23122
 -1.41757  -2.17782
 -1.33277  -2.12481
 -1.24764  -2.07235
 -1.16207  -2.02059
 -1.07595  -1.96977
 -0.98915  -1.92012
 -0.90151  -1.87195
 -0.81290  -1.82561
 -0.72317  -1.78146
 -0.63224  -1.73984
 -0.54008  -1.70104
 -0.44674  -1.66516
 -0.35236  -1.63210
 -0.25716  -1.60149
 -0.16140  -1.57269
 -0.06532  -1.54495
  0.03081  -1.51742
  0.12677  -1.48928
  0.22234  -1.45984
  0.31730  -1.42850
  0.41147  -1.39484
  0.50466  -1.35858
  0.59674  -1.31957
  0.68761  -1.27782
  0.77723  -1.23346
  0.86564  -1.18674
  0.95298  -1.13803
  1.03947  -1.08783
  1.12543  -1.03674
  1.21127  -0.98543
  1.29742  -0.93466
  1.38431  -0.88517
  1.47229  -0.83764
  1.56157  -0.79259
  1.65221  -0.75034
  1.74413  -0.71096
  1.83717  -0.67432
  1.93116  -0.64016
  2.02590  -0.60815
  2.12122  -0.57794
  2.21701  -0.54921
  2.31314  -0.52165
  2.40952  -0.49502
  2.50611  -0.46910
  2.60283  -0.44371
  2.69966  -0.41872
  2.79656  -0.39401
  2.89350  -0.36948
  2.99047  -0.34505
  3.08745  -0.32067
  3.18443  -0.29628
  3.28140  -0.27185
  3.37835  -0.24734
  3.47528  -0.22272
  3.57217  -0.19799
  3.66902  -0.17311
  3.76584  -0.14808
  3.86262  -0.12290
  3.95935  -0.09754
  4.05604  -0.07201
  4.15268  -0.04631
  4.24927  -0.02043
  4.34581   0.00563
  4.44231   0.03188
  4.53876   0.05830
  4.63515   0.08490
  4.73150   0.11168
  4.82780   0.13863
  4.92405   0.16576
  5.02025   0.19306
ZONE T="5     6", I=  95, F=POINT
 -3.54883  -3.62990
 -3.46295  -3.57867
 -3.37716  -3.52729
 -3.29145  -3.47577
 -3.20582  -3.42412
 -3.12028  -3.37232
 -3.03483  -3.32038
 -2.94946  -3.26830
 -2.86418  -3.21609
 -2.77898  -3.16373
 -2.69386  -3.11125
 -2.60882  -3.05863
 -2.52386  -3.00589
 -2.43897  -2.95303
 -2.35415  -2.90006
 -2.26939  -2.84699
 -2.18469  -2.79384
 -2.10003  -2.74062
 -2.01540  -2.68735
 -1.93078  -2.63406
 -1.84616  -2.58077
 -1.76152  -2.52752
 -1.67682  -2.47437
 -1.59202  -2.42135
 -1.50710  -2.36855
 -1.42200  -2.31604
 -1.33666  -2.26391
 -1.25102  -2.21229
 -1.16498  -2.16131
 -1.07848  -2.11114
 -0.99140  -2.06198
 -0.90364  -2.01404
 -0.81509  -1.96757
 -0.72567  -1.92281
 -0.63529  -1.88001
 -0.54393  -1.83934
 -0.45161  -1.80092
 -0.35840  -1.76471
 -0.26443  -1.73051
 -0.16987  -1.69797
 -0.07492  -1.66658
  0.02021  -1.63576
  0.11533  -1.60492
  0.21025  -1.57345
  0.30480  -1.54086
  0.39879  -1.50673
  0.49210  -1.47076
  0.58460  -1.43276
  0.67620  -1.39265
  0.76687  -1.35048
  0.85663  -1.30638
  0.94554  -1.26062
  1.03376  -1.21354
  1.12150  -1.16556
  1.20903  -1.11720
  1.29664  -1.06898
  1.38464  -1.02149
  1.47330  -0.97524
  1.56283  -0.93069
  1.65334  -0.88817
  1.74485  -0.84784
  1.83731  -0.80975
  1.93062  -0.77380
  2.02467  -0.73980
  2.11932  -0.70755
  2.21447  -0.67679
  2.31002  -0.64728
  2.40588  -0.61881
  2.50199  -0.59117
  2.59828  -0.56420
  2.69472  -0.53775
  2.79127  -0.51171
  2.88790  -0.48596
  2.98458  -0.46042
  3.08130  -0.43502
  3.17804  -0.40970
  3.27479  -0.38442
  3.37155  -0.35913
  3.46829  -0.33381
  3.56501  -0.30842
  3.66171  -0.28295
  3.75838  -0.25737
  3.85503  -0.23168
  3.95164  -0.20586
  4.04821  -0.17990
  4.14474  -0.15380
  4.24123  -0.12755
  4.33769  -0.10114
  4.43409  -0.07458
  4.53046  -0.04787
  4.62678  -0.02099
  4.72306   0.00604
  4.81929   0.03323
  4.91548   0.06058
  5.01162   0.08808
ZONE T="6     7", I=  94, F=POINT
 -3.47552  -3.70015
 -3.38953  -3.64911
 -3.30361  -3.59794
 -3.21777  -3.54665
 -3.13200  -3.49523
 -3.04631  -3.44369
 -2.96069  -3.39202
 -2.87514  -3.34024
 -2.78967  -3.28833
 -2.70427  -3.23631
 -2.61893  -3.18418
 -2.53366  -3.13194
 -2.44844  -3.07961
 -2.36328  -3.02719
 -2.27817  -2.97469
 -2.19310  -2.92214
 -2.10805  -2.86953
 -2.02302  -2.81691
 -1.93799  -2.76428
 -1.85294  -2.71168
 -1.76785  -2.65914
 -1.68270  -2.60671
 -1.59745  -2.55443
 -1.51208  -2.50236
 -1.42653  -2.45058
 -1.34076  -2.39916
 -1.25472  -2.34820
 -1.16833  -2.29783
 -1.08154  -2.24816
 -0.99426  -2.19935
 -0.90642  -2.15156
 -0.81793  -2.10498
 -0.72873  -2.05977
 -0.63877  -2.01611
 -0.54800  -1.97414
 -0.45644  -1.93394
 -0.36412  -1.89550
 -0.27113  -1.85872
 -0.17758  -1.82340
 -0.08361  -1.78920
  0.01063  -1.75574
  0.10497  -1.72257
  0.19925  -1.68923
  0.29332  -1.65532
  0.38705  -1.62045
  0.48030  -1.58434
  0.57298  -1.54678
  0.66500  -1.50765
  0.75634  -1.46693
  0.84698  -1.42469
  0.93696  -1.38107
  1.02639  -1.33632
  1.11540  -1.29074
  1.20416  -1.24469
  1.29290  -1.19857
  1.38182  -1.15283
  1.47114  -1.10786
  1.56103  -1.06405
  1.65162  -1.02170
  1.74297  -0.98101
  1.83509  -0.94210
  1.92794  -0.90497
  2.02146  -0.86956
  2.11557  -0.83574
  2.21017  -0.80334
  2.30520  -0.77219
  2.40057  -0.74212
  2.49622  -0.71295
  2.59210  -0.68454
  2.68816  -0.65674
  2.78436  -0.62943
  2.88067  -0.60251
  2.97706  -0.57589
  3.07351  -0.54950
  3.17001  -0.52327
  3.26654  -0.49715
  3.36308  -0.47109
  3.45963  -0.44505
  3.55618  -0.41901
  3.65272  -0.39293
  3.74925  -0.36679
  3.84575  -0.34059
  3.94223  -0.31429
  4.03868  -0.28789
  4.13511  -0.26138
  4.23150  -0.23475
  4.32785  -0.20800
  4.42417  -0.18111
  4.52045  -0.15409
  4.61669  -0.12694
  4.71290  -0.09964
  4.80906  -0.07221
  4.90518  -0.04463
  5.00126  -0.01691
ZONE T="7     8", I=  94, F=POINT
 -3.40083  -3.76892
 -3.31472  -3.71808
 -3.22867  -3.66713
 -3.14269  -3.61606
 -3.05678  -3.56488
 -2.97093  -3.51360
 -2.88515  -3.46221
 -2.79943  -3.41071
 -2.71377  -3.35912
 -2.62816  -3.30743
 -2.54261  -3.25566
 -2.45710  -3.20380
 -2.37163  -3.15188
 -2.28621  -3.09990
 -2.20080  -3.04788
 -2.11542  -2.99583
 -2.03003  -2.94377
 -1.94464  -2.89173
 -1.85923  -2.83973
 -1.77376  -2.78781
 -1.68823  -2.73600
 -1.60260  -2.68435
 -1.51685  -2.63290
 -1.43093  -2.58173
 -1.34482  -2.53090
 -1.25845  -2.48050
 -1.17178  -2.43060
 -1.08476  -2.38134
 -0.99733  -2.33281
 -0.90942  -2.28514
 -0.82097  -2.23848
 -0.73194  -2.19295
 -0.64227  -2.14868
 -0.55195  -2.10577
 -0.46096  -2.06429
 -0.36932  -2.02425
 -0.27709  -1.98560
 -0.18435  -1.94820
 -0.09119  -1.91186
  0.00227  -1.87629
  0.09591  -1.84118
  0.18959  -1.80620
  0.28319  -1.77099
  0.37659  -1.73527
  0.46968  -1.69875
  0.56238  -1.66125
  0.65462  -1.62262
  0.74635  -1.58280
  0.83756  -1.54180
  0.92827  -1.49970
  1.01853  -1.45666
  1.10844  -1.41289
  1.19812  -1.36864
  1.28771  -1.32422
  1.37738  -1.27996
  1.46728  -1.23617
  1.55757  -1.19316
  1.64834  -1.15121
  1.73968  -1.11051
  1.83163  -1.07120
  1.92419  -1.03336
  2.01734  -0.99697
  2.11102  -0.96198
  2.20518  -0.92831
  2.29976  -0.89583
  2.39469  -0.86441
  2.48993  -0.83391
  2.58541  -0.80420
  2.68111  -0.77517
  2.77697  -0.74669
  2.87296  -0.71867
  2.96906  -0.69103
  3.06525  -0.66368
  3.16150  -0.63656
  3.25781  -0.60962
  3.35414  -0.58279
  3.45050  -0.55605
  3.54687  -0.52935
  3.64324  -0.50266
  3.73961  -0.47596
  3.83597  -0.44923
  3.93232  -0.42245
  4.02865  -0.39561
  4.12496  -0.36868
  4.22124  -0.34166
  4.31749  -0.31455
  4.41371  -0.28733
  4.50991  -0.26000
  4.60607  -0.23255
  4.70219  -0.20498
  4.79828  -0.17729
  4.89434  -0.14948
  4.99035  -0.12154
  5.08633  -0.09347
ZONE T="8     9", I=  93, F=POINT
 -3.32478  -3.83617
 -3.23854  -3.78554
 -3.15237  -3.73480
 -3.06626  -3.68397
 -2.98020  -3.63304
 -2.89420  -3.58201
 -2.80825  -3.53090
 -2.72235  -3.47970
 -2.63650  -3.42842
 -2.55069  -3.37707
 -2.46492  -3.32565
 -2.37918  -3.27418
 -2.29347  -3.22267
 -2.20777  -3.17113
 -2.12209  -3.11958
 -2.03640  -3.06803
 -1.95069  -3.01651
 -1.86495  -2.96505
 -1.77916  -2.91366
 -1.69330  -2.86240
 -1.60735  -2.81129
 -1.52127  -2.76038
 -1.43505  -2.70973
 -1.34864  -2.65940
 -1.26201  -2.60946
 -1.17511  -2.55997
 -1.08790  -2.51104
 -1.00033  -2.46275
 -0.91236  -2.41520
 -0.82394  -2.36849
 -0.73502  -2.32274
 -0.64557  -2.27803
 -0.55557  -2.23444
 -0.46500  -2.19204
 -0.37389  -2.15083
 -0.28225  -2.11079
 -0.19015  -2.07184
 -0.09765  -2.03385
 -0.00484  -1.99662
  0.08819  -1.95993
  0.18133  -1.92353
  0.27448  -1.88715
  0.36754  -1.85055
  0.46042  -1.81350
  0.55304  -1.77581
  0.64535  -1.73734
  0.73729  -1.69802
  0.82885  -1.65781
  0.92004  -1.61675
  1.01087  -1.57493
  1.10142  -1.53250
  1.19177  -1.48963
  1.28201  -1.44655
  1.37227  -1.40350
  1.46267  -1.36074
  1.55332  -1.31851
  1.64431  -1.27704
  1.73573  -1.23652
  1.82763  -1.19708
  1.92002  -1.15883
  2.01291  -1.12180
  2.10628  -1.08599
  2.20009  -1.05134
  2.29429  -1.01780
  2.38885  -0.98526
  2.48372  -0.95363
  2.57885  -0.92280
  2.67420  -0.89266
  2.76974  -0.86312
  2.86543  -0.83409
  2.96125  -0.80549
  3.05718  -0.77723
  3.15318  -0.74926
  3.24926  -0.72152
  3.34538  -0.69395
  3.44154  -0.66651
  3.53773  -0.63916
  3.63394  -0.61187
  3.73015  -0.58461
  3.82636  -0.55735
  3.92257  -0.53009
  4.01877  -0.50278
  4.11496  -0.47543
  4.21113  -0.44802
  4.30728  -0.42054
  4.40341  -0.39298
  4.49951  -0.36532
  4.59558  -0.33758
  4.69163  -0.30973
  4.78764  -0.28178
  4.88362  -0.25371
  4.97957  -0.22554
  5.07549  -0.19726
ZONE T="9    10", I=  92, F=POINT
 -3.24739  -3.90190
 -3.16104  -3.85147
 -3.07474  -3.80095
 -2.98849  -3.75035
 -2.90228  -3.69967
 -2.81612  -3.64891
 -2.73001  -3.59807
 -2.64393  -3.54717
 -2.55789  -3.49621
 -2.47188  -3.44519
 -2.38590  -3.39414
 -2.29993  -3.34305
 -2.21398  -3.29195
 -2.12802  -3.24084
 -2.04206  -3.18975
 -1.95607  -3.13870
 -1.87005  -3.08771
 -1.78397  -3.03681
 -1.69783  -2.98602
 -1.61159  -2.93539
 -1.52524  -2.88495
 -1.43875  -2.83476
 -1.35209  -2.78486
 -1.26523  -2.73531
 -1.17813  -2.68618
 -1.09076  -2.63754
 -1.00308  -2.58945
 -0.91505  -2.54202
 -0.82663  -2.49530
 -0.73779  -2.44940
 -0.64850  -2.40438
 -0.55873  -2.36030
 -0.46849  -2.31722
 -0.37777  -2.27515
 -0.28660  -2.23408
 -0.19500  -2.19395
 -0.10303  -2.15469
 -0.01075  -2.11615
  0.08176  -2.07818
  0.17442  -2.04059
  0.26716  -2.00318
  0.35989  -1.96575
  0.45254  -1.92811
  0.54503  -1.89009
  0.63732  -1.85158
  0.72935  -1.81247
  0.82111  -1.77272
  0.91260  -1.73234
  1.00382  -1.69137
  1.09482  -1.64991
  1.18565  -1.60807
  1.27638  -1.56602
  1.36710  -1.52395
  1.45789  -1.48205
  1.54886  -1.44052
  1.64008  -1.39953
  1.73161  -1.35927
  1.82352  -1.31987
  1.91583  -1.28142
  2.00856  -1.24398
  2.10170  -1.20758
  2.19524  -1.17222
  2.28915  -1.13784
  2.38339  -1.10440
  2.47793  -1.07182
  2.57274  -1.04002
  2.66779  -1.00892
  2.76302  -0.97844
  2.85843  -0.94849
  2.95399  -0.91899
  3.04966  -0.88989
  3.14543  -0.86111
  3.24128  -0.83261
  3.33719  -0.80432
  3.43316  -0.77620
  3.52916  -0.74822
  3.62520  -0.72033
  3.72125  -0.69252
  3.81732  -0.66474
  3.91339  -0.63699
  4.00946  -0.60923
  4.10552  -0.58145
  4.20158  -0.55364
  4.29762  -0.52579
  4.39364  -0.49787
  4.48965  -0.46989
  4.58563  -0.44184
  4.68160  -0.41370
  4.77753  -0.38548
  4.87344  -0.35717
  4.96932  -0.32876
  5.06517  -0.30025
ZONE T=":    11", I=  91, F=POINT
 -3.16871  -3.96606
 -3.08224  -3.91584
 -2.99580  -3.86555
 -2.90942  -3.81518
 -2.82307  -3.76475
 -2.73675  -3.71425
 -2.65047  -3.66369
 -2.56422  -3.61309
 -2.47799  -3.56245
 -2.39178  -3.51177
 -2.30559  -3.46107
 -2.21940  -3.41037
 -2.13320  -3.35967
 -2.04699  -3.30900
 -1.96075  -3.25837
 -1.87448  -3.20780
 -1.78815  -3.15733
 -1.70176  -3.10697
 -1.61528  -3.05676
 -1.52868  -3.00674
 -1.44196  -2.95695
 -1.35509  -2.90743
 -1.26803  -2.85823
 -1.18075  -2.80941
 -1.09324  -2.76102
 -1.00545  -2.71313
 -0.91736  -2.66581
 -0.82893  -2.61912
 -0.74013  -2.57312
 -0.65095  -2.52788
 -0.56136  -2.48345
 -0.47136  -2.43987
 -0.38094  -2.39716
 -0.29012  -2.35530
 -0.19892  -2.31429
 -0.10738  -2.27404
 -0.01554  -2.23447
  0.07654  -2.19547
  0.16880  -2.15690
  0.26118  -2.11860
  0.35360  -2.08041
  0.44600  -2.04218
  0.53834  -2.00378
  0.63054  -1.96508
  0.72259  -1.92600
  0.81445  -1.88649
  0.90612  -1.84652
  0.99759  -1.80611
  1.08890  -1.76533
  1.18007  -1.72425
  1.27116  -1.68298
  1.36223  -1.64167
  1.45335  -1.60047
  1.54458  -1.55953
  1.63600  -1.51900
  1.72766  -1.47902
  1.81962  -1.43973
  1.91190  -1.40120
  2.00453  -1.36352
  2.09751  -1.32673
  2.19084  -1.29083
  2.28451  -1.25581
  2.37850  -1.22164
  2.47277  -1.18828
  2.56730  -1.15567
  2.66206  -1.12373
  2.75703  -1.09241
  2.85218  -1.06163
  2.94747  -1.03133
  3.04290  -1.00144
  3.13845  -0.97191
  3.23408  -0.94269
  3.32979  -0.91371
  3.42556  -0.88495
  3.52139  -0.85635
  3.61725  -0.82789
  3.71314  -0.79953
  3.80906  -0.77124
  3.90499  -0.74300
  4.00093  -0.71479
  4.09687  -0.68659
  4.19281  -0.65838
  4.28874  -0.63014
  4.38466  -0.60188
  4.48057  -0.57357
  4.57646  -0.54520
  4.67234  -0.51677
  4.76819  -0.48827
  4.86402  -0.45970
  4.95983  -0.43105
  5.05561  -0.40231
ZONE T=";    12", I=  90, F=POINT
 -3.08876  -4.02864
 -3.00216  -3.97863
 -2.91560  -3.92856
 -2.82908  -3.87843
 -2.74258  -3.82824
 -2.65611  -3.77801
 -2.56967  -3.72774
 -2.48324  -3.67744
 -2.39683  -3.62711
 -2.31042  -3.57677
 -2.22402  -3.52643
 -2.13760  -3.47611
 -2.05117  -3.42581
 -1.96471  -3.37556
 -1.87821  -3.32538
 -1.79166  -3.27530
 -1.70504  -3.22532
 -1.61834  -3.17550
 -1.53154  -3.12585
 -1.44461  -3.07641
 -1.35754  -3.02723
 -1.27030  -2.97834
 -1.18288  -2.92980
 -1.09523  -2.88165
 -1.00735  -2.83394
 -0.91919  -2.78673
 -0.83074  -2.74008
 -0.74197  -2.69404
 -0.65286  -2.64865
 -0.56340  -2.60397
 -0.47358  -2.56002
 -0.38339  -2.51682
 -0.29284  -2.47438
 -0.20195  -2.43268
 -0.11075  -2.39167
 -0.01926  -2.35129
  0.07246  -2.31146
  0.16438  -2.27207
  0.25644  -2.23302
  0.34858  -2.19416
  0.44075  -2.15538
  0.53292  -2.11657
  0.62502  -2.07762
  0.71703  -2.03846
  0.80892  -1.99901
  0.90068  -1.95927
  0.99231  -1.91922
  1.08382  -1.87889
  1.17523  -1.83835
  1.26658  -1.79766
  1.35791  -1.75693
  1.44928  -1.71628
  1.54073  -1.67582
  1.63232  -1.63568
  1.72410  -1.59598
  1.81611  -1.55682
  1.90840  -1.51830
  2.00097  -1.48048
  2.09384  -1.44341
  2.18703  -1.40712
  2.28051  -1.37161
  2.37428  -1.33687
  2.46832  -1.30287
  2.56261  -1.26956
  2.65713  -1.23691
  2.75186  -1.20486
  2.84676  -1.17334
  2.94183  -1.14232
  3.03703  -1.11172
  3.13235  -1.08149
  3.22778  -1.05159
  3.32329  -1.02198
  3.41888  -0.99259
  3.51452  -0.96341
  3.61022  -0.93439
  3.70596  -0.90550
  3.80172  -0.87671
  3.89751  -0.84800
  3.99332  -0.81934
  4.08913  -0.79071
  4.18495  -0.76210
  4.28077  -0.73349
  4.37659  -0.70487
  4.47240  -0.67623
  4.56820  -0.64755
  4.66398  -0.61882
  4.75975  -0.59004
  4.85550  -0.56121
  4.95124  -0.53231
  5.04695  -0.50334
ZONE T="<    13", I=  89, F=POINT
 -3.00758  -4.08960
 -2.92086  -4.03981
 -2.83417  -3.98996
 -2.74750  -3.94007
 -2.66086  -3.89014
 -2.57424  -3.84017
 -2.48763  -3.79019
 -2.40103  -3.74018
 -2.31443  -3.69017
 -2.22783  -3.64017
 -2.14122  -3.59018
 -2.05459  -3.54023
 -1.96792  -3.49034
 -1.88122  -3.44051
 -1.79447  -3.39077
 -1.70765  -3.34115
 -1.62075  -3.29166
 -1.53376  -3.24235
 -1.44665  -3.19324
 -1.35941  -3.14436
 -1.27201  -3.09575
 -1.18445  -3.04746
 -1.09669  -2.99953
 -1.00871  -2.95199
 -0.92049  -2.90490
 -0.83201  -2.85830
 -0.74325  -2.81225
 -0.65419  -2.76677
 -0.56481  -2.72190
 -0.47512  -2.67769
 -0.38511  -2.63413
 -0.29477  -2.59124
 -0.20413  -2.54901
 -0.11319  -2.50741
 -0.02199  -2.46639
  0.06944  -2.42589
  0.16107  -2.38584
  0.25286  -2.34614
  0.34475  -2.30671
  0.43672  -2.26743
  0.52871  -2.22822
  0.62069  -2.18899
  0.71264  -2.14967
  0.80452  -2.11020
  0.89632  -2.07054
  0.98803  -2.03069
  1.07967  -1.99066
  1.17124  -1.95048
  1.26278  -1.91021
  1.35430  -1.86991
  1.44585  -1.82968
  1.53747  -1.78961
  1.62920  -1.74979
  1.72108  -1.71033
  1.81316  -1.67132
  1.90546  -1.63283
  1.99800  -1.59493
  2.09080  -1.55768
  2.18387  -1.52110
  2.27721  -1.48521
  2.37081  -1.45001
  2.46466  -1.41548
  2.55874  -1.38160
  2.65305  -1.34834
  2.74756  -1.31565
  2.84224  -1.28349
  2.93709  -1.25181
  3.03208  -1.22056
  3.12720  -1.18970
  3.22243  -1.15919
  3.31776  -1.12897
  3.41316  -1.09900
  3.50864  -1.06926
  3.60417  -1.03970
  3.69975  -1.01030
  3.79537  -0.98103
  3.89102  -0.95185
  3.98669  -0.92276
  4.08238  -0.89372
  4.17809  -0.86472
  4.27379  -0.83574
  4.36950  -0.80676
  4.46521  -0.77778
  4.56092  -0.74879
  4.65661  -0.71977
  4.75230  -0.69071
  4.84797  -0.66160
  4.94363  -0.63245
  5.03927  -0.60324
ZONE T="=    14", I=  88, F=POINT
 -2.92519  -4.14893
 -2.83835  -4.09935
 -2.75152  -4.04973
 -2.66472  -4.00008
 -2.57793  -3.95040
 -2.49116  -3.90071
 -2.40439  -3.85100
 -2.31761  -3.80130
 -2.23084  -3.75160
 -2.14404  -3.70193
 -2.05723  -3.65230
 -1.97038  -3.60272
 -1.88350  -3.55321
 -1.79656  -3.50380
 -1.70956  -3.45449
 -1.62249  -3.40532
 -1.53532  -3.35631
 -1.44805  -3.30749
 -1.36065  -3.25889
 -1.27312  -3.21054
 -1.18542  -3.16248
 -1.09755  -3.11475
 -1.00948  -3.06738
 -0.92120  -3.02041
 -0.83268  -2.97388
 -0.74391  -2.92783
 -0.65488  -2.88230
 -0.56557  -2.83732
 -0.47598  -2.79290
 -0.38609  -2.74908
 -0.29592  -2.70585
 -0.20546  -2.66321
 -0.11474  -2.62114
 -0.02377  -2.57961
  0.06742  -2.53858
  0.15881  -2.49799
  0.25036  -2.45776
  0.34204  -2.41782
  0.43382  -2.37810
  0.52565  -2.33852
  0.61751  -2.29900
  0.70937  -2.25948
  0.80121  -2.21992
  0.89301  -2.18026
  0.98477  -2.14051
  1.07648  -2.10065
  1.16816  -2.06070
  1.25981  -2.02071
  1.35147  -1.98073
  1.44316  -1.94081
  1.53491  -1.90103
  1.62675  -1.86147
  1.71872  -1.82221
  1.81085  -1.78333
  1.90317  -1.74489
  1.99569  -1.70695
  2.08844  -1.66957
  2.18142  -1.63277
  2.27465  -1.59659
  2.36811  -1.56102
  2.46180  -1.52606
  2.55571  -1.49171
  2.64983  -1.45792
  2.74415  -1.42469
  2.83864  -1.39196
  2.93329  -1.35970
  3.02809  -1.32787
  3.12302  -1.29643
  3.21807  -1.26534
  3.31321  -1.23456
  3.40845  -1.20406
  3.50376  -1.17379
  3.59913  -1.14373
  3.69456  -1.11384
  3.79003  -1.08410
  3.88555  -1.05448
  3.98109  -1.02495
  4.07666  -0.99551
  4.17224  -0.96612
  4.26784  -0.93678
  4.36344  -0.90746
  4.45905  -0.87815
  4.55466  -0.84884
  4.65027  -0.81952
  4.74586  -0.79018
  4.84145  -0.76081
  4.93703  -0.73140
  5.03260  -0.70196
ZONE T=">    15", I=  86, F=POINT
 -2.84163  -4.20660
 -2.75466  -4.15724
 -2.66771  -4.10785
 -2.58077  -4.05844
 -2.49384  -4.00901
 -2.40691  -3.95958
 -2.31998  -3.91016
 -2.23304  -3.86075
 -2.14608  -3.81137
 -2.05910  -3.76203
 -1.97209  -3.71275
 -1.88503  -3.66354
 -1.79793  -3.61442
 -1.71077  -3.56540
 -1.62353  -3.51652
 -1.53621  -3.46779
 -1.44878  -3.41924
 -1.36125  -3.37089
 -1.27358  -3.32278
 -1.18577  -3.27493
 -1.09779  -3.22739
 -1.00964  -3.18017
 -0.92130  -3.13332
 -0.83274  -3.08688
 -0.74395  -3.04086
 -0.65493  -2.99530
 -0.56566  -2.95024
 -0.47614  -2.90569
 -0.38635  -2.86166
 -0.29630  -2.81817
 -0.20599  -2.77522
 -0.11544  -2.73279
 -0.02466  -2.69086
  0.06634  -2.64939
  0.15753  -2.60835
  0.24889  -2.56768
  0.34038  -2.52732
  0.43198  -2.48721
  0.52367  -2.44729
  0.61541  -2.40749
  0.70718  -2.36777
  0.79896  -2.32807
  0.89074  -2.28836
  0.98250  -2.24862
  1.07425  -2.20884
  1.16599  -2.16904
  1.25773  -2.12924
  1.34948  -2.08947
  1.44126  -2.04977
  1.53311  -2.01021
  1.62503  -1.97085
  1.71707  -1.93175
  1.80925  -1.89297
  1.90158  -1.85457
  1.99410  -1.81662
  2.08681  -1.77914
  2.17973  -1.74218
  2.27286  -1.70576
  2.36621  -1.66989
  2.45976  -1.63458
  2.55353  -1.59982
  2.64749  -1.56560
  2.74164  -1.53188
  2.83595  -1.49866
  2.93043  -1.46589
  3.02505  -1.43354
  3.11981  -1.40157
  3.21468  -1.36996
  3.30966  -1.33867
  3.40473  -1.30766
  3.49988  -1.27690
  3.59510  -1.24636
  3.69039  -1.21601
  3.78572  -1.18582
  3.88110  -1.15577
  3.97651  -1.12584
  4.07196  -1.09600
  4.16743  -1.06624
  4.26291  -1.03654
  4.35841  -1.00687
  4.45392  -0.97724
  4.54944  -0.94762
  4.64495  -0.91801
  4.74046  -0.88839
  4.83597  -0.85875
  4.93147  -0.82910
ZONE T="?    16", I=  85, F=POINT
 -2.75694  -4.26259
 -2.66985  -4.21344
 -2.58277  -4.16428
 -2.49569  -4.11511
 -2.40861  -4.06594
 -2.32153  -4.01678
 -2.23444  -3.96764
 -2.14733  -3.91853
 -2.06020  -3.86946
 -1.97303  -3.82045
 -1.88582  -3.77151
 -1.79857  -3.72266
 -1.71125  -3.67391
 -1.62387  -3.62529
 -1.53640  -3.57682
 -1.44884  -3.52851
 -1.36118  -3.48040
 -1.27339  -3.43251
 -1.18547  -3.38487
 -1.09740  -3.33750
 -1.00917  -3.29044
 -0.92076  -3.24371
 -0.83215  -3.19734
 -0.74335  -3.15137
 -0.65433  -3.10582
 -0.56508  -3.06071
 -0.47560  -3.01606
 -0.38588  -2.97189
 -0.29593  -2.92821
 -0.20574  -2.88501
 -0.11532  -2.84229
 -0.02469  -2.80004
  0.06615  -2.75823
  0.15718  -2.71682
  0.24837  -2.67578
  0.33970  -2.63507
  0.43116  -2.59462
  0.52271  -2.55439
  0.61434  -2.51433
  0.70602  -2.47440
  0.79773  -2.43455
  0.88947  -2.39475
  0.98122  -2.35498
  1.07298  -2.31522
  1.16475  -2.27550
  1.25653  -2.23580
  1.34834  -2.19617
  1.44019  -2.15662
  1.53210  -2.11722
  1.62409  -2.07800
  1.71618  -2.03901
  1.80839  -2.00032
  1.90074  -1.96196
  1.99325  -1.92398
  2.08593  -1.88643
  2.17880  -1.84934
  2.27185  -1.81273
  2.36511  -1.77662
  2.45855  -1.74101
  2.55219  -1.70591
  2.64601  -1.67131
  2.74001  -1.63719
  2.83417  -1.60353
  2.92849  -1.57030
  3.02296  -1.53749
  3.11755  -1.50505
  3.21226  -1.47296
  3.30708  -1.44120
  3.40200  -1.40972
  3.49700  -1.37850
  3.59208  -1.34751
  3.68722  -1.31672
  3.78242  -1.28611
  3.87767  -1.25566
  3.97296  -1.22533
  4.06829  -1.19511
  4.16364  -1.16499
  4.25902  -1.13494
  4.35441  -1.10494
  4.44982  -1.07499
  4.54524  -1.04507
  4.64067  -1.01517
  4.73609  -0.98527
  4.83152  -0.95537
  4.92694  -0.92546
ZONE T="@    17", I=  84, F=POINT
 -2.67114  -4.31687
 -2.58393  -4.26794
 -2.49672  -4.21901
 -2.40950  -4.17008
 -2.32229  -4.12117
 -2.23505  -4.07227
 -2.14780  -4.02341
 -2.06053  -3.97460
